codigo_1;sigla_1;asignatura_1;curso_1;cuatrimestre_1;codigo_2;sigla_2;asignatura_2;curso_2;cuatrimestre_2;coordinacion_explicita;dependencia_normativa;coseno_tfidf;similitud_lsa;delta_semantico;u_confluencia;u_solapamiento_sincronico;u_solapamiento_diacronico
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0120;0,0161;0,0041;0,0082;0,0000;0,0000
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0175;0,0215;0,0040;0,0080;0,0000;0,0000
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0137;0,0174;0,0037;0,0074;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;0;0;0,0126;0,0160;0,0034;0,0068;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0263;0,0297;0,0034;0,0068;0,0000;0,0000
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;3;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0251;0,0284;0,0033;0,0066;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0029;0,0059;0,0030;0,0060;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0244;0,0270;0,0026;0,0052;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101547;CE;CALIDAD Y EMPRESA;4;1C;0;0;0,0143;0,0164;0,0021;0,0042;0,0000;0,0000
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0064;0,0085;0,0021;0,0042;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0062;0,0073;0,0011;0,0022;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0315;0,0323;0,0008;0,0016;0,0000;0,0000
101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0118;0,0125;0,0007;0,0014;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0113;0,0119;0,0006;0,0012;0,0000;0,0000
101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;4;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0287;0,0286;-0,0001;0,0000;0,0000;0,0000
101545;EST;ESTADÍSTICA;1;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0001;0,0000;-0,0001;0,0000;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0479;0,0476;-0,0003;0,0000;0,0000;0,0000
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0004;0,0000;-0,0004;0,0000;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0117;0,0111;-0,0006;0,0000;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0008;0,0000;-0,0008;0,0000;0,0000;0,0000
101545;EST;ESTADÍSTICA;1;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0008;0,0000;-0,0008;0,0000;0,0000;0,0000
101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0088;0,0080;-0,0008;0,0000;0,0000;0,0000
101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0119;0,0110;-0,0009;0,0000;0,0000;0,0000
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0111;0,0101;-0,0010;0,0000;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0137;0,0126;-0,0011;0,0000;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0014;0,0000;-0,0014;0,0000;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0015;0,0000;-0,0015;0,0000;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0020;0,0000;-0,0020;0,0000;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;0;0;0,0021;0,0000;-0,0021;0,0000;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0505;0,0484;-0,0021;0,0000;0,0000;0,0000
101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;4;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0022;0,0000;-0,0022;0,0000;0,0000;0,0000
101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0023;0,0000;-0,0023;0,0000;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0028;0,0000;-0,0028;0,0000;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0029;0,0000;-0,0029;0,0000;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;0;0;0,0093;0,0064;-0,0029;0,0000;0,0000;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0034;0,0000;-0,0034;0,0000;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0038;0,0000;-0,0038;0,0000;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0038;0,0000;-0,0038;0,0000;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0038;0,0000;-0,0038;0,0000;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0039;0,0000;-0,0039;0,0000;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0066;0,0026;-0,0040;0,0000;0,0000;0,0000
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;3;1C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0042;0,0000;-0,0042;0,0000;0,0000;0,0000
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0045;0,0000;-0,0045;0,0000;0,0000;0,0000
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0045;0,0000;-0,0045;0,0000;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0045;0,0000;-0,0045;0,0000;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0046;0,0000;-0,0046;0,0000;0,0000;0,0000
101545;EST;ESTADÍSTICA;1;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0047;0,0000;-0,0047;0,0000;0,0000;0,0000
101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0047;0,0000;-0,0047;0,0000;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0048;0,0000;-0,0048;0,0000;0,0000;0,0000
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0125;0,0076;-0,0049;0,0000;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0051;0,0000;-0,0051;0,0000;0,0000;0,0000
101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0057;0,0006;-0,0051;0,0000;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0052;0,0000;-0,0052;0,0000;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0054;0,0000;-0,0054;0,0000;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0055;0,0000;-0,0055;0,0000;0,0000;0,0000
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;1;2C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0055;0,0000;-0,0055;0,0000;0,0000;0,0000
101547;CE;CALIDAD Y EMPRESA;4;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0056;0,0000;-0,0056;0,0000;0,0000;0,0000
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0057;0,0000;-0,0057;0,0000;0,0000;0,0000
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0058;0,0000;-0,0058;0,0000;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;0;0;0,0131;0,0071;-0,0060;0,0000;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0063;0,0000;-0,0063;0,0000;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0063;0,0000;-0,0063;0,0000;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0063;0,0000;-0,0063;0,0000;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0063;0,0000;-0,0063;0,0000;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0064;0,0000;-0,0064;0,0000;0,0000;0,0000
101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0064;0,0000;-0,0064;0,0000;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0065;0,0000;-0,0065;0,0000;0,0000;0,0000
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0065;0,0000;-0,0065;0,0000;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0066;0,0000;-0,0066;0,0000;0,0000;0,0000
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;1;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0068;0,0000;-0,0068;0,0000;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0069;0,0000;-0,0069;0,0000;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0071;0,0000;-0,0071;0,0000;0,0000;0,0000
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0073;0,0000;-0,0073;0,0000;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0074;0,0000;-0,0074;0,0000;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0178;0,0101;-0,0077;0,0000;0,0000;0,0000
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0077;0,0000;-0,0077;0,0000;0,0000;0,0000
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0077;0,0000;-0,0077;0,0000;0,0000;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0078;0,0000;-0,0078;0,0000;0,0000;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0079;0,0000;-0,0079;0,0000;0,0000;0,0000
101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0153;0,0073;-0,0080;0,0000;0,0000;0,0000
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0094;0,0013;-0,0081;0,0000;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0082;0,0000;-0,0082;0,0000;0,0000;0,0000
101547;CE;CALIDAD Y EMPRESA;4;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0082;0,0000;-0,0082;0,0000;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0083;0,0000;-0,0083;0,0000;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;0;0;0,0084;0,0000;-0,0084;0,0000;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;0;0;0,0135;0,0049;-0,0086;0,0000;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0086;0,0000;-0,0086;0,0000;0,0000;0,0000
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0086;0,0000;-0,0086;0,0000;0,0000;0,0000
101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0086;0,0000;-0,0086;0,0000;0,0000;0,0000
101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0087;0,0000;-0,0087;0,0000;0,0000;0,0000
101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0088;0,0000;-0,0088;0,0000;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101547;CE;CALIDAD Y EMPRESA;4;1C;0;0;0,0092;0,0000;-0,0092;0,0000;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0134;0,0039;-0,0095;0,0000;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0185;0,0086;-0,0099;0,0000;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0109;0,0006;-0,0103;0,0000;0,0000;0,0000
101547;CE;CALIDAD Y EMPRESA;4;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0105;0,0000;-0,0105;0,0000;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0108;0,0000;-0,0108;0,0000;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0109;0,0000;-0,0109;0,0000;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0111;0,0000;-0,0111;0,0000;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0112;0,0000;-0,0112;0,0000;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;0;0;0,0113;0,0000;-0,0113;0,0000;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0114;0,0000;-0,0114;0,0000;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;0;0;0,0115;0,0000;-0,0115;0,0000;0,0000;0,0000
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0603;0,0487;-0,0116;0,0000;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0119;0,0000;-0,0119;0,0000;0,0000;0,0000
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0127;0,0000;-0,0127;0,0000;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0127;0,0000;-0,0127;0,0000;0,0000;0,0000
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0128;0,0000;-0,0128;0,0000;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0128;0,0000;-0,0128;0,0000;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0129;0,0000;-0,0129;0,0000;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0129;0,0000;-0,0129;0,0000;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0130;0,0000;-0,0130;0,0000;0,0000;0,0000
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0130;0,0000;-0,0130;0,0000;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0131;0,0000;-0,0131;0,0000;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0132;0,0000;-0,0132;0,0000;0,0000;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0135;0,0000;-0,0135;0,0000;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0137;0,0000;-0,0137;0,0000;0,0000;0,0000
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0137;0,0000;-0,0137;0,0000;0,0000;0,0000
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0141;0,0000;-0,0141;0,0000;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;0;0;0,0143;0,0000;-0,0143;0,0000;0,0000;0,0000
101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0145;0,0000;-0,0145;0,0000;0,0000;0,0000
101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0324;0,0179;-0,0145;0,0000;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0147;0,0000;-0,0147;0,0000;0,0000;0,0000
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0148;0,0000;-0,0148;0,0000;0,0000;0,0000
101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0224;0,0076;-0,0148;0,0000;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0166;0,0015;-0,0151;0,0000;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0156;0,0000;-0,0156;0,0000;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0158;0,0000;-0,0158;0,0000;0,0000;0,0000
